_index,_type,_id,_score,sort,_source.proposal_title,_source.pgrp_center,_source.institution_name,_source.purchase_request_number,_source.grant_number,_source.pr_task,_source.technical_representative,_source.principal_investigator,_source.award_date,_source.pop_end_date,_source.pop_start_date,_source.program_title,_source.case_state
nasa-public,grants,80NSSC20K1359_CX_P00004,,[-9223372036854775808],DEVELOPMENT OF AN ON-CHIP INTEGRATED SPECTROMETER FOR FAR-IR ASTROPHYSICS,HQ,,,80NSSC20K1359 CX P00004,Administrative | Administrative - 2nd No Cost Extension,Kartik Sheth,Jeffrey Filippini,,2024-07-20,2020-07-21,ASTROPHYSICS RESEARCH AND ANALYSIS,Cancelled
nasa-public,grants,80NSSC20K1352_CX:_P00002,,[-9223372036854775808],Determining the Contribution of Coronal Jets to the Solar Wind via Deep Machine Learning and Computer Vision,HQ,,4200839328,80NSSC20K1352 CX: P00002,Funding | Funding - Incremental,Patrick Koehn,Andres Munoz-Jaramillo,,2024-07-20,2020-07-21,Heliophysics Supporting Research,Cancelled
nasa-public,grants,80NSSC20K1360_CX:P00001,,[-9223372036854775808],DEVELOPMENT OF COMPACT SUPERCONDUCTING ON-CHIP FOURIER TRANSFORM SPECTROMETERS ARRAYS FOR SUB-MILLIMETER ASTRONOMY AND COSMOLOGY,HQ,,,80NSSC20K1360 CX:P00001,Administrative | Administrative - 2nd No Cost Extension,Eric Tollestrup,Erik Shirokoff,,2024-07-20,2020-07-21,ASTROPHYSICS RESEARCH AND ANALYSIS,Cancelled
nasa-public,grants,80NSSC22K0898_CX:_P00001,,[-9223372036854775808],"XMM-NuSTAR Observations of Rapid, Luminous and Blue Stellar Explosions",GSFC,University of California at Berkeley,,80NSSC22K0898 CX: P00001,|,KIMBERLY WEAVER,Raffaella Margutti,,2024-07-20,2022-07-21,XMM-Newton Cycle 18,Cancelled
nasa-public,grants,80NSSC22K0896_CX:P00001,,[-9223372036854775808],NuSTAR Observations of Fast and Blue Stellar Explosions,GSFC,University of California at Berkeley,,80NSSC22K0896 CX:P00001,|,ANDREW PTAK,Raffaella Margutti,,2024-07-20,2022-07-21,NuSTAR Cycle 5,Cancelled
nasa-public,grants,80NSSC22K1288_CX:P00001,,[-9223372036854775808],Constraining the Most Extreme Mass Loss Events from Massive Stars with Fermi and the VLA,GSFC,"University of California, Berkeley",,80NSSC22K1288 CX:P00001,|,ELIZABETH HAYS,Raffaella Margutti,,2024-07-25,2022-07-26,Fermi Guest Investigator Cycle 13,Cancelled
nasa-public,grants,80NSSC19K1655_CX:P00001,,[-9223372036854775808],Advanced Colloids Experiment-Temperature and Gradient Control (ACE-T11),GRC,New Jersey Institute of Technology,,80NSSC19K1655 CX:P00001,Administrative | Administrative - 2nd No Cost Extension,John Mcquillen,BORIS KHUSID,,2024-07-31,2019-09-01,SINGLE SOURCE,Cancelled
nasa-public,grants,80NSSC22K1402_CX:P00001,,[-9223372036854775808],Searching for Contemporary Stardust in Sea Sediments,HQ,"WASHINGTON UNIVERSITY, THE",,80NSSC22K1402 CX:P00001,|,Kathleen Vander Kaaden,RYAN OGLIORE,,2024-07-31,2022-08-01,C.2 Emerging Worlds,Cancelled
nasa-public,grants,80NSSC20K1499_CX_P0006,,[-9223372036854775808],Effects of Altered-Gravity on Perception and Bi-manual Coordination: Impacts on Functional Performance,JSC,Texas A&M Engineering Experiment Station,,80NSSC20K1499 CX P0006,|,Mary Kirby,Ana Artiles,,2024-07-31,2020-08-01,HERO Appendix A: NASA Research and Technology Development to Support Crew Health and Performance in Space Exploration Missions,Cancelled
nasa-public,grants,80NSSC19K1633_CX-P00001,,[-9223372036854775808],ECOPHYSIOLOGY OF UNCULTURED ARCHAEA IN GEOTHERMAL FEATURES OF YELLOWSTONE NATIONAL PARK,HQ,Montana State University,,80NSSC19K1633 CX-P00001,|,Lindsay Hays,ROLAND HATZENPICHLER,,2024-07-31,2019-08-30,EXOBIOLOGY,Cancelled
nasa-public,grants,80NSSC21K1071__CANCELLED,,[-9223372036854775808],A SUBSEASONAL XCO2 VARIANCE BUDGET FOR REGIONAL FLUX INFERENCE FROM THE OCO MISSIONS,HQ,,4200785913,80NSSC21K1071  CANCELLED,Funding | Funding - Incremental,KENNETH JUCKS,Scott Doney,,2024-07-31,2021-08-01,A.51 SCIENCE TEAM FOR THE OCO MISSIONS,Cancelled
nasa-public,grants,80NSSC21K1071__Cancelled,,[-9223372036854775808],A SUBSEASONAL XCO2 VARIANCE BUDGET FOR REGIONAL FLUX INFERENCE FROM THE OCO MISSIONS,HQ,,,80NSSC21K1071  Cancelled,|,KENNETH JUCKS,Scott Doney,,2024-07-31,2021-08-01,A.51 SCIENCE TEAM FOR THE OCO MISSIONS,Cancelled
nasa-public,grants,80NSSC21K0799_CX_P00001,,[-9223372036854775808],THE SOLAR IMAGING METASURFACE POLARIMETER,HQ,,,80NSSC21K0799 CX P00001,|,Roshanak Hakimzadeh,Roberto Casini,,2024-07-31,2021-08-01,B.8 HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE,Cancelled
nasa-public,grants,80NSSC21K1336_CX:P00001,,[-9223372036854775808],Gazing into the Inferno: Embedded AGN in Local ULIRGs,GSFC,RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,,80NSSC21K1336 CX:P00001,Administrative | Administrative - 2nd No Cost Extension,Tod Strohmayer,Aaron Evans,,2024-07-31,2021-08-01,competed,Cancelled
nasa-public,grants,80NSSC22K1587_CX:P00001,,[-9223372036854775808],A coordinated Fermi-VLA view of the most extreme mass-loss events from massive stars,GSFC,University of California at Berkeley,,80NSSC22K1587 CX:P00001,|,ELIZABETH HAYS,Raffaella Margutti,,2024-07-31,2022-08-01,NASA Program Announcement Title D.6 Fermi Guest Investigator Cycle 15,Cancelled
nasa-public,grants,80NSSC21K0921_Cancelled,,[-9223372036854775808],"RESILIENCE OF SEDIMENT REGIMES IN GLOBAL RIVERS: DEVELOPING AN INTELLIGENT, GLOBAL TOTAL SUSPENDED SOLIDS DATABASE USING SATELLITE REMOTE SENSING",HQ,"University of Pittsburgh, The",,80NSSC21K0921 Cancelled,"Administrative | Administrative - Added GCAM Appendix H Terms and Conditions, Administrative - Change Award Value",Allison Leidner,John Gardner,,2024-07-31,2021-08-01,A.32 NEW (EARLY CAREER) INVESTIGATOR PROGRAM IN EARTH SCIENCE,Cancelled
nasa-public,grants,80NSSC19K1633_CX-_P00001,,[-9223372036854775808],ECOPHYSIOLOGY OF UNCULTURED ARCHAEA IN GEOTHERMAL FEATURES OF YELLOWSTONE NATIONAL PARK,HQ,Montana State University,,80NSSC19K1633 CX- P00001,|,Lindsay Hays,ROLAND HATZENPICHLER,,2024-07-31,2019-08-30,EXOBIOLOGY,Cancelled
nasa-public,grants,80NSSC22K0872_CX:P00001,,[-9223372036854775808],Food for Human Spaceflight Sustainability,JSC,LINCOLN UNIVERSITY,,80NSSC22K0872 CX:P00001,|,Maneesh Arya,Anna Hull,,2024-07-31,2022-08-01,EARMARK,Cancelled
nasa-public,grants,80NSSC20M0238_CX:_P00001,,[-9223372036854775808],Detection of Organics by Gas chroamtography/ Gas Phase Fluorescence (GC/GPF),ARC,Seti Institute,,80NSSC20M0238 CX: P00001,|,Richard Quinn,David Summers,,2024-08-02,2020-08-03,Research Opportunities in Space and Earth Science (ROSES-2019),Cancelled
nasa-public,grants,80NSSC21K1702_CX:_P00001,,[-9223372036854775808],Quantifying socioeconomic impacts of changing Arctic ecosystems using ABoVE datasets in an integrated Human-Earth system modeling and data assimilation framework,HQ,Univ. of Wisconson,,80NSSC21K1702 CX: P00001,|,Hank Margolis,Min Chen,,2024-08-05,2021-08-06,A.4 Terrestrial Ecology: Arctic-Boreal Vulnerability Experiment-Phase 2,Cancelled
nasa-public,grants,80NSSC20K1101_CX:P00001,,[-9223372036854775808],SCANNING TRANSMISSION ELECTRON MICROSCOPY OF LABORATORY SPACE WEATHERED PARTICLES,HQ,,,80NSSC20K1101 CX:P00001,Administrative | Administrative - 3rd No Cost Extension,Delia Santiago-materese,Jeffrey Gillis-Davis,,2024-08-05,2020-08-05,SOLAR SYSTEM WORKINGS,Cancelled
nasa-public,grants,80NSSC19K1475_CX:P00001,,[-9223372036854775808],"PRECISE MASSES, DENSITIES, AND ORBITS IN MULTI-PLANET SYSTEMS WITH SMALL TRANSITING PLANETS",HQ,"University of Hawaii, Monoa",,80NSSC19K1475 CX:P00001,Administrative | Administrative - 3rd No Cost Extension,DOUGLAS HUDGINS,Daniel  Huber,,2024-08-08,2019-08-09,2019B NASA Keck Time Solicitation,Cancelled
nasa-public,grants,80NSSC19K1488_CX:P00001,,[-9223372036854775808],VERTICAL DISTRIBUTION OF WATER VAPOR IN THE MARTIAN ATMOSPHERE,HQ,,,80NSSC19K1488 CX:P00001,Administrative | Administrative - 2nd No Cost Extension,Mitchell Schulte,ALEXEY PANKINE,,2024-08-12,2019-08-13,MARS DATA ANALYSIS,Cancelled
nasa-public,grants,80NSSC19K1497__CX-P00001,,[-9223372036854775808],Development of the NISAR Ecosystem Disciplines for calibration/validation and to meet mission goals and requirements,HQ,,,80NSSC19K1497  CX-P00001,|,Gerald Bawden,Paul Siqueira,,2024-08-12,2019-08-13,Science Team for the NASA ISRO Synthetic Aperture Radar (NISAR) Mission,Cancelled
nasa-public,grants,80NSSC20K1353_CX:_P00001,,[-9223372036854775808],"Exploring the causes of water vapor variability in the mesosphere, derived residual mean circulation and implications for the composition of the thermosphere using SABER and GOLD",HQ,Clemson University,,80NSSC20K1353 CX: P00001,|,ARIK POSNER,JENS OBERHEIDE,,2024-08-14,2020-08-15,Heliophysics Supporting Research,Cancelled
nasa-public,grants,80NSSC20M0161_CANCELLED,,[-9223372036854775808],Secure and Safe Assured Autonomy,ARC,North Carolina Agricultural and Technical State University,,80NSSC20M0161 CANCELLED,|,KENNETH FREEMAN,Abdollah Homaifar,,2024-08-14,2020-08-15,RESEARCH OPPORTUNITIES IN AERONAUTICS ? 2018,Cancelled
nasa-public,grants,80NSSC18K1575_CX:P00008,,[-9223372036854775808],All Sky NEO Detection and Warning,HQ,UNIVERSITY OF HAWAII SYSTEMS,,80NSSC18K1575 CX:P00008,Administrative | Administrative - 2nd No Cost Extension,Kelly Fast,JOHN TONRY,,2024-08-14,2018-08-15,RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES,Cancelled
nasa-public,grants,80NSSC22K1722_CX:P00001,,[-9223372036854775808],SpacePy Maintenance for the Community Userbase,HQ,University of New Hampshire,,80NSSC22K1722 CX:P00001,|,Reinhard Friedel,Jonathan Niehof,,2024-08-15,2022-08-17,Science Mission Directorate Single-Source,Cancelled
nasa-public,grants,80NSSC21K1553_CX:_P00001,,[-9223372036854775808],Utilizing GNSS Reflectometry Measurements For High Latitude Ionospheric TEC Mapping,HQ,"University Of Colorado, LASP",,80NSSC21K1553 CX: P00001,|,James Spann,YU MORTON,,2024-08-16,2021-08-17,B.7 Space Weather Science Applications Operations 2 Research,Cancelled
nasa-public,grants,80NSSC20K1474_P00003,,[-9223372036854775808],PHYSICS-REINFORCED DATA-DRIVEN REDUCED-ORDER MODELING OF UNSTEADY AERODYNAMICS,HQ,,,80NSSC20K1474 P00003,Administrative | Administrative - 1st No Cost Extension,CAROLYN KNOWLES,Haithem Taha,,2024-08-20,2020-08-21,NASA OSE FELLOWSHIP ACTIVITY 2020,Cancelled
nasa-public,grants,80NSSC21M0226_CX_P00003,,[-9223372036854775808],Differential Fiber-Binder-Matrix Oxidation in Charring Ablators,ARC,UNIVERSITY OF ILLINOIS,,80NSSC21M0226 CX P00003,|,Brody Bessire,Francesco Panerai,,2024-08-22,2021-08-23,UNSOLICITED,Cancelled
nasa-public,grants,80NSSC21K1653_CANCELLED,,[-9223372036854775808],Enhancing ocean color remote sensing tools to better constrain fisheries forecasting models in a critical subarctic system,GSFC,PENNSYLVANIA STATE UNIVERSITY,4200808307,80NSSC21K1653 CANCELLED,|,JAMES HARRINGTON,WILLIAM J.  BURT,,2024-08-22,2021-08-23,,Cancelled
nasa-public,grants,80NSSC20K1727_CX:_P00001,,[-9223372036854775808],Observationally constrained simulations of the evolution of polar snow using a multi-sensor approach,GSFC,UNIVERSITY OF COLORADO ? BOULDER,,80NSSC20K1727 CX: P00001,|,Brooke Medley,JAN LENAERTS,,2024-08-23,2020-08-24,RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2019,Cancelled
nasa-public,grants,80NSSC22K1153_CANCEL,,[-9223372036854775808],Medley: Snow evolution over Earth's ice sheets,GSFC,UNIVERSITY OF OREGON,4200804215,80NSSC22K1153 CANCEL,Funding | Funding - Incremental,Brooke Medley,Jonathan Ryan,,2024-08-23,2022-08-24,,Cancelled
nasa-public,grants,80NSSC23K0080,,[-9223372036854775808],Evaluating the tropical Pacific Ocean observing system using ECCO and GMAO systems: impacts on seasonal prediction,GSFC,"University of Maryland, College Park",4200818169,80NSSC23K0080,Base Award,Eric Hackert,James Carton,,2024-08-23,2022-08-24,"A.16: Modeling, Analysis, and Prediction.",Cancelled
nasa-public,grants,80NSSC20K1718_CX:_P00001,,[-9223372036854775808],Snow-Vegetation Demography Interactions in the Boreal Snow-Albedo Feedback in an Earth System Model,HQ,,,80NSSC20K1718 CX: P00001,|,Jared Entin,Wenge Ni-Meister,,2024-08-27,2020-08-27,Interdisciplinary Research in Earth Science,Cancelled
nasa-public,grants,80NSSC21K1394_CANCEL,,[-9223372036854775808],Design of a novel imaging relativistic electron instrument for future radiation belt missions,HQ,"University Of Colorado, LASP",,80NSSC21K1394 CANCEL,Funding | Funding - Incremental,Abigail Rymer,Robert Marshall,,2024-08-30,2021-09-01,E.5 Future Investigators in NASA Earth and Space Science and Technology,Cancelled
nasa-public,grants,80NSSC21K1381_CANCELLED,,[-9223372036854775808],Toward Improved Understanding of Photospheric Magnetic Energy Input and The Chromospheric & Coronal Response in the Quiet Sun,HQ,"University Of Colorado, LASP",,80NSSC21K1381 CANCELLED,Funding | Funding - Incremental,Abigail Rymer,Maria Kazachenko,,2024-08-30,2021-09-01,E.5 Future Investigators in NASA Earth and Space Science and Technology,Cancelled
nasa-public,grants,80NSSC22K1719,,[-9223372036854775808],The Rising of WR 140,GSFC,Catholic University Of America,4200807400,80NSSC22K1719,Base Award,Keith Gendreau,Michael Corcoran,,2024-08-31,2022-09-01,D.11 NICER Guest Observer Cycle 4,Cancelled
nasa-public,grants,80NSSC20M0080_CX:_P00001,,[-9223372036854775808],Modeling and Analysis of Safety in New Human-Automation Teaming,LARC,,,80NSSC20M0080 CX: P00001,|,Natasha Neogi,NANCY LEVESON,,2024-08-31,2020-09-01,B.5 System-Wide Safety (SWS) Project,Cancelled
nasa-public,grants,80NSSC21K1669__CX-P00001,,[-9223372036854775808],Hadamard Transform Spectral Imaging with a Digital Micromirror Device based Multi-object Spectrometer,HQ,Rochester Institute of Technology,,80NSSC21K1669  CX-P00001,Administrative | Administrative - 1st No Cost Extension,MICHAEL GARCIA,Zoran Ninkov,,2024-08-31,2021-08-31,3 Astrophysics Research and Analysis,Cancelled
nasa-public,grants,80NSSC17K0352_CX:_P00001,,[-9223372036854775808],"IMPROVED UNDERSTANDING OF THE COUPLED DYNAMICS OF TERRESTRIAL WATER,ECOSYSTEMS, AND CLIMATE OVER THE CONTIGUOUS UNITED STATES USINGNU-WRF/NOAH-MP",HQ,UNIVERSITY OF ARIZONA,,80NSSC17K0352 CX: P00001,Administrative | Administrative - 3rd No Cost Extension,DAVID CONSIDINE,GUO-YUE NIU,,2024-08-31,2017-08-03,"MODELING, ANALYSIS, AND PREDICTION",Cancelled
nasa-public,grants,80NSSC20K0942_CX:_P00001,,[-9223372036854775808],GEOLOGIC CONTEXT OF UNIQUE BASIN-RELATED ALTERATION ENVIRONMENTS OF EARLY MARS,HQ,"JOHNS HOPKINS UNIVERSITY, THE",,80NSSC20K0942 CX: P00001,|,Mitchell Schulte,Christina Viviano,,2024-08-31,2020-09-01,MARS DATA ANALYSIS,Cancelled
nasa-public,grants,80NSSC21K1676_CANCELLED,,[-9223372036854775808],Simulating pre-solar-storm patterns of magnetic toroids from surface sunspot observations,HQ,University Corporation For Atmospheric Research,,80NSSC21K1676 CANCELLED,"Administrative | Administrative - PI Change, Administrative - A.G.O. Change, Administrative - T.O. Change, Administrative - Added GCAM Appendix H Terms and Conditions",Jesse Woodroffe,J. TODD HOEKSEMA,,2024-08-31,2021-09-01,B.2 Heliophysics Supporting Research,Cancelled
nasa-public,grants,80NSSC20K1271_CX:P00001,,[-9223372036854775808],Global magnetosphere modeling: Merging MHD and kinetic physics via machine learning,HQ,,,80NSSC20K1271 CX:P00001,Administrative | Administrative - 1st No Cost Extension,Guan Le,Mikhail Sitnov,,2024-08-31,2020-09-01,"Heliophysics Theory, Modeling, and Simulations",Cancelled
nasa-public,grants,80NSSC20M0221_CX:P00001,,[-9223372036854775808],Self-Adaptive Lubricants for Extreme Space Mechanism Applications,KSC,NEVADA SYSTEM OF HIGHER EDUCATION,,80NSSC20M0221 CX:P00001,Administrative | Administrative - 1st No Cost Extension,Jeppie Compton,ERIC WILCOX,,2024-08-31,2020-09-01,2020 Established Program to Stimulate Competitive Research (EPSCoR),Cancelled
nasa-public,grants,80NSSC22K1880_CX:P00001,,[-9223372036854775808],88?S Campaign For ICESat-2 Calibration And Validation,GSFC,UNIVERSITY OF WASHINGTON,,80NSSC22K1880 CX:P00001,|,MICHAEL STUDINGER,Tyler Sutterley,,2024-08-31,2022-09-01,NASA Unsolicited Proposals,Cancelled
nasa-public,grants,80NSSC23K0883_CX_P00001,,[-9223372036854775808],Suborbital measurements of wildfire smoke to advance multi?sensor coordination observations,AFRC,HARVARD UNIVERSITY,,80NSSC23K0883 CX P00001,Funding | Funding - Incremental,PAUL DE LEON,Frank Keutsch,,2024-08-31,2023-03-01,"Technology Advancement Utilizing Suborbital and Orbital Flight Opportunities ""TechFlights""",Cancelled
nasa-public,grants,80NSSC21M0307_CX_P00002,,[-9223372036854775808],Alabama State University Developing Emergent Engineers and Physicists (DEEP) Program,ARC,Alabama State University (Inc),"4200842162, 4200842266",80NSSC21M0307 CX P00002,Funding | Funding - Incremental,BRENDA COLLINS,Michelle Foster,,2024-08-31,2021-09-01,NASA MUREP INCLUDES Activity,Cancelled
nasa-public,grants,80NSSC21K1344_CANCELLED,,[-9223372036854775808],Constraining fire-cloud interactions in the south Atlantic,HQ,,,80NSSC21K1344 CANCELLED,|,Richard Eckman,Hamish Gordon,,2024-08-31,2021-09-01,A.23 Atmospheric Composition Campaign Data Analysis and Modeling,Cancelled
nasa-public,grants,80NSSC20K1389_CX:P00001,,[-9223372036854775808],"EXPERIMENTAL STUDIES TO DETERMINE THE IMPACT OF PROPANE, ACETYLENE, AND ETHYLENE IN AND AROUND TITAN'S LAKES",HQ,Northern Arizona University,,80NSSC20K1389 CX:P00001,|,Lucas Paganini,STEPHEN TEGLER,,2024-08-31,2020-09-01,FUTURE INVESTIGATORS IN NASA EARTH AND SPACE SCIENCE AND TECHNOLOGY,Cancelled
nasa-public,grants,80NSSC20K1054_CX:P00001,,[-9223372036854775808],EXPLORING MARTIAN DUST STORMS USING THE ENSEMBLE MARS ATMOSPHERE REANALYSIS SYSTEM,HQ,,,80NSSC20K1054 CX:P00001,|,Mitchell Schulte,Steven Greybush,,2024-08-31,2020-09-01,MARS DATA ANALYSIS,Cancelled
nasa-public,grants,80NSSC20K1743_CX:_P00001,,[-9223372036854775808],Theory-based integrative analysis fusing data from active and passive sensors to advance understanding of changing structure and biomass carbon accumulation in global forests,HQ,Boston University,,80NSSC20K1743 CX: P00001,Administrative | Administrative - 1st No Cost Extension,LUCIA TSAOUSSI,RANGA MYNENI,,2024-08-31,2020-09-01,Remote Sensing Theory for Earth Science,Cancelled
nasa-public,grants,80NSSC19K0847_CX:P00001,,[-9223372036854775808],MULTI-SCALE DYNAMICS OF RECONNECTING TAIL CURRENT SHEETS,HQ,"Johns Hopkins University, The",,80NSSC19K0847 CX:P00001,Administrative | Administrative - 2nd No Cost Extension,ARIK POSNER,Tetsuo Motoba,,2024-08-31,2019-09-01,HELIOPHYSICS SUPPORTING RESEARCH,Cancelled
nasa-public,grants,80NSSC21K1428_CANCELLED,,[-9223372036854775808],How Do Crater Lakes on Mars Develop Inlets?,HQ,The University of Texas at Austin,,80NSSC21K1428 CANCELLED,Funding | Funding - Incremental,Mitchell Schulte,Timothy Goudge,,2024-08-31,2021-09-01,C.9 Mars Data Analysis,Cancelled
nasa-public,grants,80NSSC23K1666,,[-9223372036854775808],Continuum-Fitting Spin Measurements of Bright Black-Hole Transients,GSFC,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,4200836326,80NSSC23K1666,Base Award,Keith Gendreau,James Steiner,,2024-08-31,2023-09-01,D.11 NICER Guest Observer Cycle 4,Cancelled
nasa-public,grants,80NSSC22M0247_CX:P00001,,[-9223372036854775808],NASA EPSCoR FY22 R3 Appendix J (SMD/ESD): Assessment of the Effects of Algal Blooms and Storms on Mangrove forests: Implications for carbon fluxes across the land?ocean interface,KSC,University Of Kentucky,,80NSSC22M0247 CX:P00001,Administrative | Administrative - 1st No Cost Extension,Mitch Krell,Alexandre Martin,,2024-08-31,2022-07-15,2022 Established Program to Stimulate Competitive Research (EPSCoR) Rapid Response Research (R3),Cancelled
nasa-public,grants,80NSSC21M0300,,[-9223372036854775808],"""NICER TIMING OF THE TRANSITIONAL PULSAR PSR J1023+0038: A UNIQUE TESTBED FOR LOW-LEVEL ACCRETION PHYSICS""",GSFC,"Trustees of Columbia University In The City of New York, The",,80NSSC21M0300,Base Award,BARBARA CARLSON,ROBERT FIELD,,2024-08-31,2021-09-01,,Cancelled
nasa-public,grants,80NSSC20K1622_CX:_P00001,,[-9223372036854775808],"MONITORING SOIL WATER AND ORGANIC CARBON STORAGE PATTERNS AT THE ARCTIC FOOTHILLS, ALASKA, USING INSAR",HQ,,,80NSSC20K1622 CX: P00001,Administrative | Administrative - 1st No Cost Extension,Allison Leidner,Jingyi Chen,,2024-08-31,2020-09-01,FUTURE INVESTIGATORS IN NASA EARTH AND SPACE SCIENCE AND TECHNOLOGY,Cancelled
nasa-public,grants,80NSSC21K1041_CX_P00002,,[-9223372036854775808],THE MINIATURIZED HIGH-ENERGY-RESOLUTION RELATIVISTIC ELECTRONIC TELESCOPE (HERT)-AUBURN,HQ,AUBURN UNIVERSITY,,80NSSC21K1041 CX P00002,|,Roshanak Hakimzadeh,Hong Zhao,,2024-08-31,2021-09-01,B.8 HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE,Cancelled
